n,beta_0.0,beta_0.2,beta_0.4,beta_0.6,beta_0.8
2405,0.5768769489086081,0.654131795538268,0.7305547025937249,0.8071266057091375,0.884941726471576
2406,0.5771168145838299,0.6543338616262121,0.7307192981570704,0.8072537481516214,0.8850305860270873
2407,0.5773566802590517,0.6545358967662537,0.730883872625681,0.8073808568382022,0.8851194170549191
2408,0.5775965459342736,0.6547378870864489,0.7310484333936552,0.8075079599072372,0.8852082163957682
2409,0.5778364116094954,0.6549398749767003,0.7312129829323286,0.8076349736245182,0.8852969480323996
2410,0.5780762772847172,0.6551418470596284,0.7313775320726682,0.8077619830202512,0.8853856486163435
2411,0.578316142959939,0.6553438116242317,0.7315420699281688,0.8078889151484615,0.8854743102565072
2412,0.5785560086351609,0.6555457728242936,0.7317065815546018,0.8080158428033141,0.8855627950220585
2413,0.5787958743103827,0.6557477166908416,0.7318710792684316,0.8081427109799817,0.8856512499331474
2414,0.5790357399856045,0.6559496596061603,0.7320355569388889,0.808269577590728,0.8857396906796218
2415,0.5792756056608264,0.656151599260167,0.7322000235122259,0.808396423234704,0.8858280928828479
2416,0.5795154713360482,0.6563535342862069,0.732364470108516,0.8085232658283482,0.8859164950776299
2417,0.57975533701127,0.65655546488939,0.7325289070958361,0.8086500738228258,0.8860048658840936
2418,0.5799952026864919,0.6567573951778858,0.7326933409662311,0.80877687779653,0.8860932203343471
2419,0.5802350683617137,0.6569593190894163,0.7328577736112036,0.8089036684976573,0.8861815638226609
2420,0.5804749340369355,0.6571612325563807,0.7330221353942671,0.809030437995105,0.8862698990607866
2421,0.5807147997121573,0.6573631436205445,0.7331864707276041,0.8091571998903535,0.8863582171374449
2422,0.5809546653873792,0.6575650283819268,0.7333507956586397,0.8092839412348346,0.8864465274696951
2423,0.581194531062601,0.6577669120611895,0.733515113226847,0.8094106596726192,0.8865348351077271
2424,0.5814343967378228,0.6579687831113042,0.733679422415026,0.8095373737343736,0.8866231347434218
2425,0.5816742624130447,0.6581706537332387,0.7338437146508031,0.8096640271681907,0.8867114205577734
2426,0.5819141280882665,0.658372521309372,0.7340080030007549,0.8097906636193107,0.8867996638677857
2427,0.5821539937634883,0.6585743855795837,0.7341722678486012,0.8099172585536094,0.8868878608045527
2428,0.5823938594387101,0.65877623642701,0.7343365138638116,0.8100438383244674,0.8869760328643116
2429,0.582633725113932,0.6589780836899451,0.734500756795963,0.8101703857968724,0.8870641829879532
2430,0.5828735907891538,0.6591799247714316,0.7346649945238312,0.8102968128388229,0.887152331485357
2431,0.5831134564643756,0.6593817613220547,0.7348292116757905,0.8104232138507368,0.887240448417232
2432,0.5833533221395975,0.6595835926558811,0.7349934249414244,0.810549590075218,0.8873284758590632
2433,0.5835931878148193,0.6597854222158291,0.7351576305813036,0.8106759212073837,0.8874164857233927
2434,0.5838330534900411,0.6599872462895715,0.7353218344379141,0.8108022252687153,0.8875044586570207
2435,0.5840729191652629,0.6601890687116908,0.7354860375584431,0.8109284828031449,0.8875923977033029
2436,0.5843127848404848,0.6603908882031744,0.7356502221101535,0.8110547064117598,0.8876803274901656
2437,0.5845526505157066,0.6605927075370843,0.7358143998195738,0.811180923114648,0.8877682176429175
2438,0.5847925161909284,0.6607945141865121,0.7359785767022388,0.811307139557668,0.8878561076431423
2439,0.5850323818661503,0.6609963073567419,0.7361427517894529,0.8114333442851982,0.8879439809882737
2440,0.5852722475413721,0.6611980802600996,0.7363069237838447,0.8115595333116749,0.8880318449659282
2441,0.5855121132165939,0.661399848349223,0.7364710808467796,0.8116857101323377,0.8881196187505727
2442,0.5857519788918157,0.6616016094782514,0.7366351882062243,0.8118118838379855,0.8882073631808052
2443,0.5859918445670376,0.6618033653081126,0.7367992819946256,0.8119380469860864,0.8882950266936982
2444,0.5862317102422594,0.6620051171224506,0.7369633689349243,0.8120642053120783,0.888382689886636
2445,0.5864715759174812,0.6622068635148946,0.737127438560759,0.812190359086943,0.8884703383216084
2446,0.586711441592703,0.662408604124343,0.7372915037607808,0.8123165090397456,0.8885579644291949
2447,0.5869513072679249,0.6626103208146776,0.7374555595009917,0.8124426527132164,0.8886455843107235
2448,0.5871911729431467,0.662812033837412,0.7376195505302665,0.8125687633075673,0.8887331396418322
2449,0.5874310386183685,0.6630137441648949,0.7377835254168104,0.8126948721877212,0.8888206693134575
2450,0.5876709042935904,0.6632154499941062,0.7379474755490656,0.812820979658742,0.8889081976915084
2451,0.5879107699688122,0.663417153562699,0.7381113719435458,0.8129470795076291,0.8889956924265872
2452,0.588150635644034,0.6636188523135663,0.7382752344651149,0.8130731676364602,0.8890831760944911
2453,0.5883905013192559,0.6638205343303996,0.7384390855971855,0.8131991946498899,0.8891706383730968
2454,0.5886303669944777,0.6640221983811745,0.7386029344091652,0.8133252200076683,0.8892580657955707
2455,0.5888702326696995,0.6642238524711594,0.7387667816304117,0.813451232288976,0.8893454108518909
2456,0.5891100983449213,0.6644254982707405,0.7389306095970702,0.8135772189605336,0.8894327527573381
2457,0.5893499640201432,0.6646271400745613,0.7390944231825932,0.8137032002939985,0.8895200734109926
2458,0.589589829695365,0.6648287715503519,0.7392582364253468,0.8138290690212728,0.8896073821567902
2459,0.5898296953705868,0.6650304021221781,0.7394220438078442,0.8139549308053549,0.8896946745852266
2460,0.5900695610458087,0.6652320209709013,0.7395858185173103,0.8140807556516584,0.8897817926511088
2461,0.5903094267210305,0.6654336370777028,0.739749531482853,0.8142065748337529,0.8898688785440338
2462,0.5905492923962523,0.6656352467563007,0.7399132429287261,0.8143323729613555,0.8899558605584565
2463,0.5907891580714741,0.6658368464339233,0.7400769454444776,0.8144581418796909,0.8900426756633506
2464,0.591029023746696,0.6660384414284692,0.7402406183281537,0.8145838998384191,0.8901294825944089
2465,0.5912688894219178,0.6662400220410536,0.7404042542776387,0.8147096483587956,0.8902162656709022
2466,0.5915087550971396,0.6664416005090769,0.7405678483827376,0.814835382507027,0.8903030430911374
2467,0.5917486207723615,0.6666431730945742,0.740731438470953,0.8149610689906178,0.89038967975935
2468,0.5919884864475833,0.6668447427195369,0.7408950213866546,0.8150867488999126,0.8904763092117074
2469,0.5922283521228051,0.6670463103531313,0.7410585932895473,0.8152124017483727,0.8905629257321229
2470,0.5924682177980269,0.6672478763723559,0.7412221649701923,0.8153380520613532,0.8906495135822301
2471,0.5927080834732488,0.6674494384000083,0.741385710732747,0.8154636243074325,0.8907360831433486
2472,0.5929479491484706,0.6676509994236619,0.7415492406917211,0.8155891379177905,0.8908224599717259
2473,0.5931878148236924,0.6678525491224617,0.7417127703405195,0.8157146081060002,0.8909087255129419
2474,0.5934276804989143,0.6680540985912343,0.7418762975592053,0.8158400498952368,0.8909948461852655
2475,0.5936675461741361,0.6682556374759968,0.7420398026863327,0.8159654808509637,0.8910809653641347
2476,0.5939074118493579,0.668457168619262,0.7422033061149086,0.8160908747634416,0.891167068686382
2477,0.5941472775245797,0.6686586944817453,0.7423668088769385,0.8162162563586016,0.8912531655886797
2478,0.5943871431998016,0.6688602148012045,0.7425302962150334,0.8163416086592943,0.8913392368638252
2479,0.5946270088750234,0.6690616924960172,0.7426937625028591,0.816466948419277,0.8914253052210275
2480,0.5948668745502452,0.6692631571372089,0.7428572164779172,0.8165922702255175,0.891511343029212
2481,0.5951067402254671,0.6694646153795937,0.7430206442273577,0.8167175412654983,0.8915973747492871
2482,0.5953466059006889,0.6696660668494118,0.7431840182788214,0.8168427612325685,0.891683313674874
2483,0.5955864715759107,0.6698675045022618,0.7433473850075754,0.8169679247026932,0.8917692079070257
2484,0.5958263372511325,0.6700689361291888,0.7435107186409162,0.8170930873895449,0.8918550466187078
2485,0.5960662029263544,0.6702703471042868,0.7436740502557618,0.8172182448100214,0.8919408435473745
2486,0.5963060686015762,0.6704717437624188,0.743837378710699,0.817343372429848,0.8920266063608931
2487,0.596545934276798,0.6706731387597357,0.7440007057147899,0.8174684865522528,0.8921123558974421
2488,0.5967857999520199,0.6708745307656171,0.7441640327112561,0.8175935323306559,0.8921981053978195
2489,0.5970256656272417,0.6710759112198054,0.7443273166203959,0.8177185777259613,0.8922838341225788
2490,0.5972655313024635,0.6712772835424143,0.7444905928210998,0.8178436219377784,0.8923695366266418
2491,0.5975053969776853,0.6714786518706111,0.74465386398676,0.8179686529042864,0.8924552215896124
2492,0.5977452626529072,0.6716800198066478,0.7448171301416676,0.8180936360990702,0.8925408797344442
2493,0.597985128328129,0.6718813780149111,0.7449803908662915,0.8182185856099322,0.8926265248537399
2494,0.5982249940033508,0.6720827292699689,0.7451436424642595,0.8183435006984932,0.8927121123162846
2495,0.5984648596785727,0.6722840761183401,0.7453068818591398,0.8184684093532336,0.8927976716697172
2496,0.5987047253537945,0.672485420896072,0.7454701048747007,0.8185933013712581,0.8928832198000863
2497,0.5989445910290163,0.6726867472430332,0.745633321298136,0.8187181650980798,0.8929686732037068
2498,0.5991844567042381,0.6728880607651027,0.7457965326247626,0.8188430000554046,0.8930541104015899
2499,0.59942432237946,0.6730893738301019,0.7459597154288476,0.8189678045417979,0.8931394924109252
2500,0.5996641880546818,0.673290684734467,0.7461228957752127,0.8190926088281227,0.8932248017447062
2501,0.5999040537299036,0.6734919940722428,0.74628605586108,0.8192173608209354,0.8933101009655102
2502,0.6001439194051255,0.6736932990159352,0.7464492129122049,0.8193421052854942,0.893395342718857
2503,0.6003837850803473,0.6738945932144383,0.7466123693503726,0.8194668440369276,0.8934805821310278
2504,0.6006236507555691,0.6740958857975514,0.7467755227947946,0.8195915724280511,0.893565813920014
2505,0.600863516430791,0.6742971783079678,0.7469386425508115,0.8197162735710448,0.8936510234638568
2506,0.6011033821060128,0.6744984707998714,0.747101746362743,0.8198409636226577,0.8937362165838847
2507,0.6013432477812346,0.6746997592553006,0.7472648438357484,0.8199656382983379,0.893821403708809
2508,0.6015831134564564,0.6749010432933573,0.7474279279388678,0.8200902979282969,0.8939065703348638
2509,0.6018229791316783,0.6751023045792179,0.7475909994520538,0.8202149410485235,0.8939916254709549
2510,0.6020628448069001,0.6753035631051488,0.7477540539855977,0.8203395664972856,0.8940766620694749
2511,0.6023027104821219,0.6755048015630258,0.747917102413093,0.820464186896231,0.8941616954321919
2512,0.6025425761573437,0.6757060351340515,0.7480800958188724,0.8205888054413062,0.8942467159874647
2513,0.6027824418325656,0.6759072641780947,0.7482430819682511,0.8207134224664371,0.894331728377208
2514,0.6030223075077874,0.6761084883981967,0.7484060578967429,0.8208380234714735,0.8944166611052577
2515,0.6032621731830092,0.6763097041295124,0.7485690073594664,0.8209625467398143,0.8945015921084558
2516,0.6035020388582311,0.6765109189017171,0.7487319249466279,0.8210870638845104,0.8945865155288619
2517,0.6037419045334529,0.6767121194876974,0.7488948132547449,0.8212115536863328,0.8946714233196672
2518,0.6039817702086747,0.6769132744958671,0.7490576822457932,0.8213360234769483,0.8947563194377292
2519,0.6042216358838965,0.6771144038384523,0.7492205394165915,0.8214604541339784,0.8948412141985918
2520,0.6044615015591184,0.6773155264783937,0.7493833915985642,0.8215848663562446,0.8949260894198446
2521,0.6047013672343402,0.6775166464961453,0.7495462018552411,0.8217092665908071,0.8950109635892158
2522,0.604941232909562,0.677717763859263,0.7497090095781082,0.8218336539917195,0.8950958319100351
2523,0.6051810985847839,0.6779188797604323,0.7498718066284443,0.8219580100499397,0.8951806443970923
2524,0.6054209642600057,0.678119995112122,0.7500345731154409,0.8220823477444914,0.8952653928905745
2525,0.6056608299352275,0.678321099031723,0.7501973144818838,0.8222066851711111,0.8953500704956391
2526,0.6059006956104493,0.6785221892992491,0.7503600462164506,0.8223310176864636,0.8954347097320359
2527,0.6061405612856712,0.6787232285683087,0.7505227756666464,0.8224553135225094,0.8955192709939089
2528,0.606380426960893,0.678924267687657,0.7506854632036367,0.8225795460689834,0.895603786476358
2529,0.6066202926361148,0.679125282557981,0.7508481132063111,0.8227037714618388,0.895688291220634
2530,0.6068601583113367,0.6793262697121734,0.7510107607713485,0.8228279919697635,0.8957727763914826
2531,0.6071000239865585,0.6795272208889538,0.7511733965790774,0.8229521839552535,0.8958572501220168
2532,0.6073398896617803,0.6797281666700226,0.7513360054178121,0.8230762652392383,0.8959417228691514
2533,0.6075797553370021,0.6799291007291619,0.7514985793541817,0.8232002965267023,0.8960261686715609
2534,0.607819621012224,0.6801300306148836,0.7516611480216391,0.8233243227822473,0.8961105952499391
2535,0.6080594866874458,0.68033095603595,0.7518237139416787,0.8234483475532488,0.8961949393921096
2536,0.6082993523626676,0.6805318790922689,0.7519862686437213,0.8235723418767543,0.8962792673927743
2537,0.6085392180378895,0.6807327909350843,0.7521488039532348,0.8236963034793336,0.8963635788736011
2538,0.6087790837131113,0.6809336933921587,0.7523113282639486,0.8238202619789156,0.8964478269973031
2539,0.6090189493883331,0.6811345949332318,0.7524738227913541,0.8239441254300639,0.8965320535504132
2540,0.609258815063555,0.6813354756127731,0.752636287425261,0.8240679797130048,0.8966162638532066
2541,0.6094986807387768,0.6815363538805197,0.752798748946501,0.824191791157532,0.8967004192776
2542,0.6097385464139986,0.6817372188982874,0.7529611823723484,0.8243155707281622,0.896784558960111
2543,0.6099784120892204,0.6819380814643068,0.753123609381879,0.824439340053014,0.8968686928303354
2544,0.6102182777644423,0.682138938798195,0.7532860353835731,0.8245630231317483,0.8969527848083525
2545,0.6104581434396641,0.6823397912624393,0.7534484572555318,0.824686694431446,0.8970368754046186
2546,0.6106980091148859,0.6825406385376743,0.7536108357039083,0.8248103538711908,0.8971209649286195
2547,0.6109378747901077,0.6827414812957551,0.7537732015531752,0.8249339453739754,0.8972050157784099
2548,0.6111777404653296,0.6829423177684416,0.7539355589464889,0.8250575355804936,0.897289033815264
2549,0.6114176061405514,0.6831431372853204,0.754097908736604,0.8251810403967443,0.8973730400304687
2550,0.6116574718157732,0.6833439548296052,0.7542602569371049,0.825304529518284,0.8974570170433601
2551,0.6118973374909951,0.68354476047594,0.7544225541448881,0.8254279765501512,0.8975409868227306
2552,0.6121372031662169,0.683745565725698,0.7545848430926552,0.8255514055969163,0.897624951768592
2553,0.6123770688414387,0.6839463660764333,0.7547471131881731,0.8256747896613563,0.8977088660848922
2554,0.6126169345166605,0.6841471658962632,0.7549093536737382,0.8257981402626725,0.8977927765862922
2555,0.6128568001918824,0.6843479457818348,0.7550715792610736,0.8259214741713082,0.8978766734417316
2556,0.6130966658671042,0.6845487191373753,0.7552337976133537,0.8260447994449045,0.8979605048791826
2557,0.613336531542326,0.6847494916380868,0.7553960006357991,0.8261681236782996,0.8980443121491337
2558,0.6135763972175479,0.6849502614289142,0.755558197816062,0.8262913884182476,0.8981279554908239
2559,0.6138162628927697,0.6851510188450781,0.7557203905201346,0.8264146108609447,0.8982115482896441
2560,0.6140561285679915,0.6853517612638506,0.755882569294487,0.8265378125277962,0.8982951210946497
2561,0.6142959942432134,0.6855525028170879,0.7560446857771888,0.8266610097669363,0.8983786336468653
2562,0.6145358599184352,0.6857532281940193,0.7562067953914824,0.826784097880872,0.8984621168739313
2563,0.614775725593657,0.6859539530960453,0.7563689029691893,0.8269071494375766,0.8985455530570421
2564,0.6150155912688788,0.6861546779553935,0.7565309894675039,0.8270301889191292,0.89862896196871
2565,0.6152554569441007,0.6863553992986898,0.7566930438659073,0.8271531322591811,0.8987123016366195
2566,0.6154953226193225,0.6865561200918782,0.7568550903513961,0.8272760714275156,0.8987955935384727
2567,0.6157351882945443,0.686756838400898,0.7570171309482884,0.8273990040369172,0.8988788809146138
2568,0.6159750539697662,0.686957542853471,0.7571791385018631,0.8275219045248551,0.8989621603700106
2569,0.616214919644988,0.6871582455155901,0.7573411436019897,0.8276447774328075,0.899045408270342
2570,0.6164547853202098,0.6873589447945375,0.7575031408192214,0.8277676406822414,0.8991286540216574
2571,0.6166946509954316,0.6875596400126699,0.757665132133856,0.8278904460714158,0.8992118959820251
2572,0.6169345166706535,0.6877603279250329,0.7578271214109418,0.8280132438035726,0.89929513559563
2573,0.6171743823458753,0.6879610100510329,0.7579890936399943,0.8281360387637986,0.8993783655650776
2574,0.6174142480210971,0.6881616912015057,0.7581510376902219,0.8282588335637918,0.8994615842224457
2575,0.617654113696319,0.6883623612061109,0.7583129624152998,0.8283816256099171,0.8995446949848614
2576,0.6178939793715408,0.6885630236166865,0.7584748579796433,0.828504397355752,0.8996277822234248
2577,0.6181338450467626,0.6887636735010503,0.7586367524873389,0.828627145420571,0.8997108044892141
2578,0.6183737107219844,0.688964312101329,0.7587986349910971,0.8287498827867879,0.8997938078136513
2579,0.6186135763972063,0.6891649282537196,0.7589605100259248,0.8288726103543916,0.8998767715300133
2580,0.6188534420724281,0.6893655441309822,0.7591223816676054,0.8289953276309575,0.8999597339748625
2581,0.6190933077476499,0.6895661463678565,0.7592842383541105,0.8291180364621072,0.9000426720265968
2582,0.6193331734228718,0.6897667325931341,0.7594460873282607,0.8292406998138986,0.9001255957540629
2583,0.6195730390980936,0.6899673126565641,0.7596079318160301,0.8293633312209133,0.9002084326340276
2584,0.6198129047733154,0.690167891888574,0.7597697690531678,0.8294859292710691,0.9002912563885604
2585,0.6200527704485372,0.6903684698941236,0.759931593518435,0.8296085154407707,0.9003740688283205
2586,0.6202926361237591,0.6905690427627004,0.7600933794363282,0.8297310938001499,0.9004567672373655
2587,0.6205325017989809,0.6907696114143764,0.7602551582222778,0.8298536647100742,0.9005394489279205
2588,0.6207723674742027,0.6909701799220176,0.760416928653081,0.8299761847973743,0.9006221114232501
2589,0.6210122331494246,0.6911707457167824,0.7605786913342739,0.8300987008084302,0.9007047699567352
2590,0.6212520988246464,0.6913713076965788,0.760740436498693,0.8302211658924047,0.9007874123886963
2591,0.6214919644998682,0.6915718685749672,0.7609021753716195,0.8303436245853759,0.9008699634390637
2592,0.62173183017509,0.691772422639119,0.7610638783823439,0.8304660527002892,0.900952448667056
2593,0.6219716958503119,0.6919729675120274,0.7612255773711762,0.8305884703551993,0.9010349158994747
2594,0.6222115615255337,0.6921735121482956,0.761387274601103,0.8307108796882658,0.9011173626800657
2595,0.6224514272007555,0.69237404846799,0.7615489594306756,0.8308332880972423,0.901199786729457
2596,0.6226912928759774,0.6925745845052282,0.7617106196440915,0.830955694858854,0.901282181586331
2597,0.6229311585511992,0.692775114689207,0.7618722528123364,0.8310780120172591,0.9013645658773842
2598,0.623171024226421,0.6929756356375966,0.7620338829331679,0.8312003105117053,0.901446949945294
2599,0.6234108899016428,0.6931761375837899,0.7621954916824285,0.8313225632705143,0.9015292617402876
2600,0.6236507555768647,0.693376634107067,0.7623570994027141,0.8314448044689988,0.9016115104796312
2601,0.6238906212520865,0.6935771150898163,0.7625187036793426,0.8315670000859873,0.9016936547749221
2602,0.6241304869273083,0.6937775713170183,0.7626802870884409,0.8316891383165836,0.901775688628124
2603,0.6243703526025302,0.6939780134809324,0.7628418630435588,0.8318112642022785,0.9018575554506387
2604,0.624610218277752,0.6941784375478212,0.7630034266600649,0.8319333572892049,0.9019393940778867
2605,0.6248500839529738,0.6943788585356584,0.763164977466047,0.8320554300334531,0.9020212204868538
2606,0.6250899496281956,0.6945792761080893,0.7633265095534708,0.832177463923667,0.9021029989598903
2607,0.6253298153034175,0.6947796921649444,0.7634880351266979,0.8322994896736768,0.9021847713295666
2608,0.6255696809786393,0.6949801081596894,0.7636495457699272,0.8324215120556108,0.9022665220230605
2609,0.6258095466538611,0.6951805177548424,0.7638110409500739,0.8325435200715023,0.9023482123404716
2610,0.626049412329083,0.6953809226948164,0.7639725258801431,0.8326654791611838,0.9024298903358086
2611,0.6262892780043048,0.6955813271887568,0.7641340105870079,0.8327874367328744,0.9025115166229253
2612,0.6265291436795266,0.695781725800349,0.764295463039386,0.8329093933056149,0.9025931123096993
2613,0.6267690093547484,0.6959821200107558,0.76445690352807,0.8330313285156944,0.9026746606266703
2614,0.6270088750299703,0.6961824986859106,0.7646183362755191,0.8331532620948391,0.9027561916526979
2615,0.6272487407051921,0.6963828658767117,0.764779748506271,0.8332751838723825,0.9028377045942964
2616,0.6274886063804139,0.6965832318260967,0.7649411425663225,0.833397030261525,0.9029191723382478
2617,0.6277284720556358,0.6967835952095386,0.7651025297251876,0.8335188713733677,0.9030006374119497
2618,0.6279683377308576,0.6969839585236625,0.7652638843574556,0.8336406967737848,0.9030820204507105
2619,0.6282082034060794,0.6971843112117527,0.7654252237886338,0.8337624626196887,0.9031633840919748
2620,0.6284480690813012,0.6973846569333451,0.7655865554783648,0.8338842214190353,0.9032446615753894
2621,0.6286879347565231,0.6975849911151716,0.7657478852009123,0.834005960142308,0.9033258935408872
2622,0.6289278004317449,0.6977853228923871,0.7659092146256413,0.834127691729667,0.9034071041415684
2623,0.6291676661069667,0.6979856519180594,0.7660705334071065,0.8342494121300502,0.903488258313387
2624,0.6294075317821886,0.6981859674680274,0.7662318378758367,0.8343711210753053,0.9035694080160978
2625,0.6296473974574104,0.6983862809445973,0.7663931264076345,0.8344928275753177,0.9036505041336398
2626,0.6298872631326322,0.6985865851341793,0.7665544147561912,0.8346145324468232,0.9037315754902008
2627,0.630127128807854,0.6987868780288853,0.7667156418216512,0.8347361688868571,0.9038125716917017
2628,0.6303669944830759,0.6989871700384775,0.7668768654909378,0.8348578020219789,0.9038935523318989
2629,0.6306068601582977,0.6991874584442668,0.7670380408180006,0.8349794238312629,0.9039744821468141
2630,0.6308467258335195,0.6993877288172661,0.7671992054506611,0.8351010253133775,0.9040554117472652
2631,0.6310865915087414,0.6995879986709075,0.7673603668901721,0.8352226224978982,0.9041363288519167
2632,0.6313264571839632,0.6997882670528769,0.7675215158476248,0.8353441998175178,0.9042172307907101
2633,0.631566322859185,0.6999885238578226,0.7676826485703795,0.8354657668550809,0.9042981246207284
2634,0.6318061885344068,0.7001887692671442,0.7678437715266757,0.8355873286258115,0.9043789775735109
2635,0.6320460542096287,0.7003890111424729,0.7680048430026841,0.8357088742558191,0.9044598244963967
2636,0.6322859198848505,0.700589247550083,0.768165891296511,0.8358304098691707,0.9045406673994714
2637,0.6325257855600723,0.7007894619164023,0.7683269177577662,0.8359518311729184,0.9046214743494516
2638,0.6327656512352942,0.7009896605293238,0.7684879124364797,0.8360732430297244,0.9047022448363881
2639,0.633005516910516,0.7011898541561333,0.7686489023870055,0.8361946508133394,0.9047830113474187
2640,0.6332453825857378,0.7013900385576813,0.7688098851243466,0.8363160247983434,0.9048637436991241
2641,0.6334852482609596,0.7015902217287732,0.7689708651349046,0.8364373593512582,0.9049444653477411
2642,0.6337251139361815,0.7017904032143509,0.7691318385506624,0.8365586708296253,0.9050250398471861
2643,0.6339649796114033,0.7019905719142475,0.7692928007621376,0.8366799757709525,0.9051055337296989
2644,0.6342048452866251,0.702190730410814,0.7694537580482316,0.8368012351949438,0.9051859310425644
2645,0.634444710961847,0.7023908881187992,0.7696146941992666,0.8369224542277671,0.9052662909071211
2646,0.6346845766370688,0.7025910449632754,0.7697756261748325,0.8370436215851332,0.9053466176812996
2647,0.6349244423122906,0.7027912000294205,0.7699365559963611,0.8371647684305205,0.9054268727630461
2648,0.6351643079875124,0.7029913300921268,0.7700974816639334,0.8372859040704141,0.9055071146100203
2649,0.6354041736627343,0.7031914548845177,0.7702583842419338,0.8374069989849362,0.9055873318613596
2650,0.6356440393379561,0.7033915721872203,0.7704192833540113,0.8375280916081739,0.9056675093335248
2651,0.6358839050131779,0.7035916845594181,0.7705801797700637,0.8376491354899406,0.9057476746888669
2652,0.6361237706883998,0.7037917869685578,0.7707410745930525,0.837770176758762,0.9058278282352697
2653,0.6363636363636216,0.7039918877803268,0.7709019484074597,0.8378912069892369,0.9059079348599783
2654,0.6366035020388434,0.7041919841905806,0.7710628029248694,0.8380121959880857,0.9059880292330812
2655,0.6368433677140652,0.7043920795773954,0.7712236553246348,0.8381331750521446,0.906068099620471
2656,0.6370832333892871,0.7045921665547751,0.7713845046962284,0.8382541517912668,0.9061481439498156
2657,0.6373230990645089,0.7047922441605697,0.7715453526066617,0.8383750991543399,0.9062281728978027
2658,0.6375629647397307,0.7049922983414489,0.7717061948840189,0.8384960459347449,0.9063081495586894
2659,0.6378028304149526,0.7051923491920573,0.7718670298691274,0.8386169828460058,0.906388093319729
2660,0.6380426960901744,0.7053923960616852,0.7720278612723387,0.8387379131096773,0.9064680188162324
2661,0.6382825617653962,0.7055924420321428,0.7721886865075959,0.8388588354578534,0.9065478870715558
2662,0.638522427440618,0.7057924763181435,0.7723495107442814,0.8389797495492425,0.9066277165848373
2663,0.6387622931158399,0.7059925025981415,0.7725103297383915,0.8391006609601208,0.9067075322663715
2664,0.6390021587910617,0.7061925240189919,0.7726711460280365,0.839221571844414,0.9067873032806333
2665,0.6392420244662835,0.7063925344744121,0.772831951793184,0.839342461344426,0.9068670665369245
2666,0.6394818901415054,0.7065925427065534,0.7729927540722,0.8394633448684754,0.9069467677938887
2667,0.6397217558167272,0.7067925479105401,0.7731535449841964,0.8395842213732476,0.9070264590481888
2668,0.639961621491949,0.7069925497798314,0.7733143232149927,0.839705091476183,0.9071061473342736
2669,0.6402014871671708,0.707192550643725,0.7734750344071178,0.8398259502970288,0.907185834464394
2670,0.6404413528423927,0.7073925447349562,0.7736356915714118,0.8399467865281292,0.9072654967347835
2671,0.6406812185176145,0.707592534890484,0.7737963392823789,0.8400676046513812,0.9073450911332979
2672,0.6409210841928363,0.707792520271886,0.7739569774987889,0.8401883982225586,0.9074246388172199
2673,0.6411609498680582,0.7079925047951379,0.7741176151322886,0.8403091569987271,0.9075041207969224
2674,0.64140081554328,0.7081924874674529,0.7742782332339562,0.8404298718492982,0.9075835576202989
2675,0.6416406812185018,0.7083924630717863,0.7744388378034359,0.8405505681873173,0.9076629029066516
2676,0.6418805468937236,0.7085924332528125,0.7745994111264943,0.8406712219178797,0.9077422322342227
2677,0.6421204125689455,0.7087923980263081,0.7747599813513308,0.8407918719523605,0.9078215570393757
2678,0.6423602782441673,0.7089923482571033,0.7749205372284882,0.840912521475848,0.907900846253878
2679,0.6426001439193891,0.709192297371676,0.775081060355797,0.8410331230279622,0.9079801352783734
2680,0.642840009594611,0.7093922353034726,0.7752415611498408,0.8411536780245954,0.9080594111774177
2681,0.6430798752698328,0.7095921689237826,0.7754020382846881,0.8412742281591761,0.9081386673662113
2682,0.6433197409450546,0.7097920978606583,0.7755625032955898,0.8413947666542031,0.9082179219924061
2683,0.6435596066202764,0.7099920251659816,0.7757229436994846,0.8415152216146122,0.9082971369102234
2684,0.6437994722954983,0.7101919454437396,0.7758833565843,0.8416356495340341,0.9083762974397767
2685,0.6440393379707201,0.7103918505524058,0.7760437615627709,0.8417560737125664,0.9084554370869775
2686,0.6442792036459419,0.7105917525484621,0.7762041617561273,0.8418764492507406,0.9085345234414942
2687,0.6445190693211638,0.7107916508269654,0.7763645610657144,0.8419968192685626,0.9086135865751421
2688,0.6447589349963856,0.7109915487840386,0.7765249534698947,0.8421171803157645,0.9086925790215923
2689,0.6449988006716074,0.7111914467411118,0.7766853308336815,0.8422375350584467,0.9087715646851237
2690,0.6452386663468292,0.7113913282545118,0.7768456850487432,0.8423578784698972,0.9088505383453636
2691,0.6454785320220511,0.7115912095262364,0.7770060147179776,0.8424781906748248,0.9089295060442789
2692,0.6457183976972729,0.7117910889258514,0.777166332123711,0.8425984995165418,0.9090084276273592
2693,0.6459582633724947,0.7119909669338605,0.7773266486509067,0.8427187929399088,0.90908734225846
2694,0.6461981290477166,0.7121908429034343,0.7774869565393063,0.842839084015218,0.9091662018031824
2695,0.6464379947229384,0.7123907085492137,0.7776472334829997,0.8429593645488503,0.9092450384888536
2696,0.6466778603981602,0.7125905661734225,0.777807498952008,0.8430796298313895,0.9093238400235449
2697,0.646917726073382,0.7127904192800083,0.7779677362972396,0.8431998668700302,0.9094026414094695
2698,0.6471575917486039,0.712990263080938,0.7781279730221107,0.843320073484047,0.909481431387923
